game_id,hand_id,round_index,player_name,action,amount,hole_cards,community_cards,pot,player_stack,small_blind,big_blind,winner
03f6153f-4b78-44bd-a256-bfd186e2330b,3,turn,Alice,raise,460,CT-C5,H5-H7-HT-S8,1792,0,10,20,Alice
03f6153f-4b78-44bd-a256-bfd186e2330b,3,turn,Carol,fold,0,H3-ST,H5-H7-HT-S8,1792,468,10,20,Alice
03f6153f-4b78-44bd-a256-bfd186e2330b,4,preflop,Carol,call,20,D2-H2,,50,448,10,20,Bob
03f6153f-4b78-44bd-a256-bfd186e2330b,4,preflop,Dave,fold,0,SQ-C6,,50,810,10,20,Bob
03f6153f-4b78-44bd-a256-bfd186e2330b,4,preflop,Alice,call,20,S6-S3,,60,1772,10,20,Bob
03f6153f-4b78-44bd-a256-bfd186e2330b,4,preflop,Bob,raise,42,D4-HJ,,82,888,10,20,Bob
03f6153f-4b78-44bd-a256-bfd186e2330b,4,preflop,Carol,call,42,D2-H2,,104,426,10,20,Bob
03f6153f-4b78-44bd-a256-bfd186e2330b,4,preflop,Alice,fold,0,S6-S3,,104,1772,10,20,Bob
03f6153f-4b78-44bd-a256-bfd186e2330b,4,flop,Bob,fold,0,D4-HJ,CA-HA-CQ,104,888,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,preflop,Dave,fold,0,D6-H9,,30,1000,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,preflop,Alice,raise,30,DA-DJ,,60,970,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,preflop,Bob,call,30,CT-HA,,80,970,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,preflop,Carol,call,30,S4-DK,,90,970,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,flop,Bob,call,0,CT-HA,D5-CK-D8,90,970,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,flop,Carol,raise,20,S4-DK,D5-CK-D8,110,950,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,flop,Alice,fold,0,DA-DJ,D5-CK-D8,110,970,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,flop,Bob,call,20,CT-HA,D5-CK-D8,130,950,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,1,turn,Bob,fold,0,CT-HA,D5-CK-D8-HK,130,950,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,preflop,Alice,raise,30,H8-S3,,60,940,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,preflop,Bob,call,30,H4-C2,,90,920,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,preflop,Carol,raise,40,SA-DT,,120,1040,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,preflop,Dave,fold,0,C3-H2,,120,980,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,preflop,Alice,call,40,H8-S3,,130,930,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,preflop,Bob,call,40,H4-C2,,140,910,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,flop,Carol,raise,28,SA-DT,D5-C9-HT,168,1012,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,flop,Alice,call,28,H8-S3,D5-C9-HT,196,902,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,flop,Bob,call,28,H4-C2,D5-C9-HT,224,882,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,turn,Carol,call,0,SA-DT,D5-C9-HT-D4,224,1012,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,turn,Alice,raise,89,H8-S3,D5-C9-HT-D4,313,813,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,turn,Bob,fold,0,H4-C2,D5-C9-HT-D4,313,882,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,2,turn,Carol,fold,0,SA-DT,D5-C9-HT-D4,313,1012,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,3,preflop,Bob,call,20,H5-S9,,50,862,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,3,preflop,Carol,raise,40,C2-ST,,90,972,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,3,preflop,Dave,raise,62,D2-SA,,142,918,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,3,preflop,Alice,fold,0,C3-DA,,142,1106,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,3,preflop,Bob,fold,0,H5-S9,,142,862,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,3,preflop,Carol,call,62,C2-ST,,164,950,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,3,flop,Dave,fold,0,D2-SA,S8-HT-H6,164,918,10,20,Alice
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Carol,raise,30,D7-H8,,60,1084,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Dave,raise,54,S3-H9,,114,864,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Alice,raise,78,D5-C3,,182,1028,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Bob,raise,109,HT-D4,,271,753,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Carol,raise,140,D7-H8,,381,974,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Dave,call,140,S3-H9,,467,778,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Alice,raise,186,D5-C3,,575,920,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Bob,raise,287,HT-D4,,753,575,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Carol,call,287,D7-H8,,900,827,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Dave,fold,0,S3-H9,,900,778,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Alice,raise,630,D5-C3,,1344,476,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Bob,fold,0,HT-D4,,1344,575,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,preflop,Carol,call,630,D7-H8,,1687,484,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,flop,Alice,call,0,D5-C3,C6-D2-DT,1687,476,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,flop,Carol,call,0,D7-H8,C6-D2-DT,1687,484,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,turn,Alice,raise,168,D5-C3,C6-D2-DT-CK,1855,308,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,turn,Carol,raise,484,D7-H8,C6-D2-DT-CK,2339,0,10,20,Bob
f95cfefc-dc09-4356-82ff-240d41dec7fa,4,turn,Alice,call,484,D5-C3,C6-D2-DT-CK,2639,0,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,1,preflop,Dave,call,20,H9-C8,,50,980,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,1,preflop,Alice,fold,0,ST-CT,,50,1000,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,1,preflop,Bob,call,20,SK-C5,,60,980,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,1,preflop,Carol,fold,0,D7-DT,,60,980,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,1,flop,Bob,fold,0,SK-C5,HA-CK-SQ,60,980,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,2,preflop,Alice,raise,30,S2-HT,,60,970,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,2,preflop,Bob,fold,0,S3-S4,,60,980,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,2,preflop,Carol,fold,0,HA-HJ,,60,970,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,2,preflop,Dave,raise,40,DT-C7,,80,1000,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,2,preflop,Alice,fold,0,S2-HT,,80,970,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,3,preflop,Bob,fold,0,C3-D8,,30,980,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,3,preflop,Carol,fold,0,S2-D3,,30,970,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,3,preflop,Dave,fold,0,D2-H6,,30,1070,10,20,Alice
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,preflop,Carol,fold,0,D9-D2,,30,970,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,preflop,Dave,call,20,S8-C7,,50,1050,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,preflop,Alice,raise,30,C2-CQ,,70,950,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,preflop,Bob,call,30,S3-H5,,80,950,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,preflop,Dave,raise,72,S8-C7,,132,998,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,preflop,Alice,fold,0,C2-CQ,,132,950,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,preflop,Bob,call,72,S3-H5,,174,908,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,flop,Bob,raise,104,S3-H5,H4-D5-DJ,278,804,10,20,Bob
c15bf955-553f-46a9-ad13-ea6ae33540dc,4,flop,Dave,fold,0,S8-C7,H4-D5-DJ,278,998,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,preflop,Dave,call,20,CJ-S2,,50,980,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,preflop,Alice,fold,0,DA-SA,,50,1000,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,preflop,Bob,call,20,C4-DQ,,60,980,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,preflop,Carol,call,20,C7-HT,,60,980,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,flop,Bob,fold,0,C4-DQ,S3-C5-HK,60,980,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,flop,Carol,raise,48,C7-HT,S3-C5-HK,108,932,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,flop,Dave,call,48,CJ-S2,S3-C5-HK,156,932,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,turn,Carol,raise,20,C7-HT,S3-C5-HK-S6,176,912,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,1,turn,Dave,fold,0,CJ-S2,S3-C5-HK-S6,176,932,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,2,preflop,Alice,raise,30,S4-SJ,,60,970,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,2,preflop,Bob,fold,0,S9-D5,,60,980,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,2,preflop,Carol,fold,0,D6-DQ,,60,1078,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,2,preflop,Dave,fold,0,D9-C6,,60,912,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,preflop,Bob,raise,30,S7-DJ,,60,950,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,preflop,Carol,raise,54,H2-H5,,114,1024,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,preflop,Dave,call,54,CJ-D3,,158,858,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,preflop,Alice,fold,0,S2-S4,,158,1010,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,preflop,Bob,call,54,S7-DJ,,182,926,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,flop,Dave,call,0,CJ-D3,SJ-C6-HQ,182,858,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,flop,Bob,raise,109,S7-DJ,SJ-C6-HQ,291,817,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,flop,Carol,raise,218,H2-H5,SJ-C6-HQ,509,806,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,flop,Dave,raise,509,CJ-D3,SJ-C6-HQ,1018,349,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,flop,Bob,raise,814,S7-DJ,SJ-C6-HQ,1723,112,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,flop,Carol,fold,0,H2-H5,SJ-C6-HQ,1723,806,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,3,flop,Dave,raise,-1,CJ-D3,SJ-C6-HQ,1723,349,10,20,Alice
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,4,preflop,Carol,raise,30,HT-H8,,60,776,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,4,preflop,Dave,fold,0,CK-H3,,60,349,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,4,preflop,Alice,raise,40,SQ-SJ,,90,970,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,4,preflop,Bob,fold,0,S8-CQ,,90,1815,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,4,preflop,Carol,raise,50,HT-H8,,110,756,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,4,preflop,Alice,call,50,SQ-SJ,,120,960,10,20,Bob
3d5d21f2-a35c-4382-91d4-2dcbfdb53c2a,4,flop,Alice,fold,0,SQ-SJ,S4-D9-H9,120,960,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Dave,fold,0,S9-DJ,,30,1000,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Alice,raise,30,S2-H3,,60,970,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Bob,raise,40,C5-D3,,90,960,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Carol,call,40,DA-CQ,,110,960,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Alice,raise,50,S2-H3,,130,950,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Bob,call,50,C5-D3,,140,950,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Carol,raise,60,DA-CQ,,160,940,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Alice,raise,70,S2-H3,,180,930,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Bob,call,70,C5-D3,,200,930,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,preflop,Carol,fold,0,DA-CQ,,200,940,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,flop,Bob,raise,60,C5-D3,H8-C4-SQ,260,870,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,flop,Alice,call,60,S2-H3,H8-C4-SQ,320,870,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,turn,Bob,call,0,C5-D3,H8-C4-SQ-SK,320,870,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,turn,Alice,raise,256,S2-H3,H8-C4-SQ-SK,576,614,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,1,turn,Bob,fold,0,C5-D3,H8-C4-SQ-SK,576,870,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,2,preflop,Alice,call,20,D5-S2,,50,1170,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,2,preflop,Bob,fold,0,C2-DA,,50,870,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,2,preflop,Carol,fold,0,D2-H6,,50,930,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,2,preflop,Dave,fold,0,HA-SQ,,50,980,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,3,preflop,Bob,raise,30,C8-S8,,60,840,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,preflop,Carol,fold,0,CK-D6,,60,930,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,preflop,Dave,fold,0,DT-S5,,60,970,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,preflop,Alice,raise,40,SK-DJ,,80,1180,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,preflop,Bob,call,40,C8-S8,,90,830,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,flop,Alice,call,0,SK-DJ,H7-CT-H2,90,1180,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,flop,Bob,call,0,C8-S8,H7-CT-H2,90,830,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,turn,Alice,call,0,SK-DJ,H7-CT-H2-HQ,90,1180,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,3,turn,Bob,fold,0,C8-S8,H7-CT-H2-HQ,90,830,10,20,Alice
24b26413-5839-4a88-aba0-43945165794f,4,preflop,Carol,fold,0,D8-H3,,30,930,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,4,preflop,Dave,raise,30,C7-D3,,60,940,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,4,preflop,Alice,call,30,SJ-S6,,80,1240,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,4,preflop,Bob,fold,0,DJ-C6,,80,810,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,4,flop,Alice,raise,20,SJ-S6,CJ-S7-D9,100,1220,10,20,Bob
24b26413-5839-4a88-aba0-43945165794f,4,flop,Dave,fold,0,C7-D3,CJ-S7-D9,100,940,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,1,preflop,Dave,call,20,H8-S9,,50,980,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,preflop,Alice,call,20,C6-SA,,70,980,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,preflop,Bob,fold,0,S8-CT,,70,990,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,preflop,Carol,raise,30,SJ-DT,,80,970,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,preflop,Dave,call,30,H8-S9,,90,970,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,preflop,Alice,fold,0,C6-SA,,90,980,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,flop,Carol,raise,36,SJ-DT,D3-C5-H4,126,934,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,flop,Dave,call,36,H8-S9,D3-C5-H4,162,934,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,turn,Carol,raise,32,SJ-DT,D3-C5-H4-HK,194,902,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,turn,Dave,call,32,H8-S9,D3-C5-H4-HK,226,902,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,1,river,Carol,fold,0,SJ-DT,D3-C5-H4-HK-D9,226,902,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,2,preflop,Alice,fold,0,S4-D2,,30,980,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,preflop,Bob,call,20,HT-D9,,50,970,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,preflop,Carol,raise,30,C8-HJ,,70,872,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,preflop,Dave,call,30,CA-ST,,80,1098,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,preflop,Bob,raise,40,HT-D9,,100,950,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,preflop,Carol,call,40,C8-HJ,,110,862,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,preflop,Dave,call,40,CA-ST,,120,1088,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,flop,Carol,call,0,C8-HJ,D4-DK-HK,120,862,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,flop,Dave,raise,72,CA-ST,D4-DK-HK,192,1016,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,flop,Bob,fold,0,HT-D9,D4-DK-HK,192,950,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,2,flop,Carol,fold,0,C8-HJ,D4-DK-HK,192,862,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,3,preflop,Bob,raise,30,S3-DK,,60,920,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,3,preflop,Carol,call,30,D6-D3,,90,832,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,3,preflop,Dave,raise,54,SJ-S9,,134,1154,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,3,preflop,Alice,raise,93,CT-C2,,207,887,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,3,preflop,Bob,call,93,S3-DK,,270,857,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,3,preflop,Carol,fold,0,D6-D3,,270,832,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,3,preflop,Dave,fold,0,SJ-S9,,270,1154,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,3,flop,Alice,fold,0,CT-C2,S8-D5-S4,270,887,10,20,Alice
92853550-7dc9-4114-9943-748951baf50e,4,preflop,Carol,fold,0,C4-CJ,,30,832,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,4,preflop,Dave,raise,30,C9-C2,,60,1124,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,4,preflop,Alice,fold,0,H8-S6,,60,877,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,4,preflop,Bob,raise,60,H4-CT,,100,1067,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,4,preflop,Dave,raise,90,C9-C2,,160,1064,10,20,Bob
92853550-7dc9-4114-9943-748951baf50e,4,preflop,Bob,fold,0,H4-CT,,160,1067,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,1,preflop,Dave,fold,0,C9-DA,,30,1000,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,1,preflop,Alice,fold,0,C3-SQ,,30,1000,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,1,preflop,Bob,fold,0,CT-CK,,30,990,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,2,preflop,Alice,raise,30,H4-HK,,60,970,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,2,preflop,Bob,fold,0,SK-CA,,60,990,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,2,preflop,Carol,fold,0,CQ-CK,,60,1000,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,2,preflop,Dave,raise,60,C9-H2,,100,940,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,2,preflop,Alice,fold,0,H4-HK,,100,970,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,3,preflop,Bob,call,20,CT-DA,,50,970,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,3,preflop,Carol,raise,30,D5-DQ,,80,970,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,3,preflop,Dave,fold,0,S7-S9,,80,1030,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,3,preflop,Alice,fold,0,H7-S3,,80,950,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,3,preflop,Bob,raise,72,CT-DA,,132,918,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,3,preflop,Carol,fold,0,D5-DQ,,132,970,10,20,Alice
9881f05c-832d-4883-b426-d39fe5ece819,4,preflop,Carol,call,20,C3-C2,,50,950,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,preflop,Dave,fold,0,S5-H8,,50,1030,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,preflop,Alice,fold,0,D6-S8,,50,940,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,preflop,Bob,raise,30,S2-C9,,60,1020,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,preflop,Carol,call,30,C3-C2,,70,940,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,flop,Bob,call,0,S2-C9,DQ-S3-H5,70,1020,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,flop,Carol,call,0,C3-C2,DQ-S3-H5,70,940,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,turn,Bob,raise,20,S2-C9,DQ-S3-H5-D2,90,1000,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,turn,Carol,call,20,C3-C2,DQ-S3-H5-D2,110,920,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,river,Bob,call,0,S2-C9,DQ-S3-H5-D2-HT,110,1000,10,20,Bob
9881f05c-832d-4883-b426-d39fe5ece819,4,river,Carol,fold,0,C3-C2,DQ-S3-H5-D2-HT,110,920,10,20,Bob
4689402f-6f6a-498d-a247-d9cfb69e8a0f,1,preflop,Dave,fold,0,H4-C4,,30,1000,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,1,preflop,Alice,fold,0,D2-CJ,,30,1000,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,1,preflop,Bob,fold,0,DJ-D9,,30,990,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,2,preflop,Alice,raise,30,S5-DJ,,60,970,10,20,Bob
4689402f-6f6a-498d-a247-d9cfb69e8a0f,2,preflop,Bob,fold,0,H3-H5,,60,990,10,20,Bob
4689402f-6f6a-498d-a247-d9cfb69e8a0f,2,preflop,Carol,fold,0,DT-CA,,60,1000,10,20,Bob
4689402f-6f6a-498d-a247-d9cfb69e8a0f,2,preflop,Dave,call,30,D5-D2,,70,970,10,20,Bob
4689402f-6f6a-498d-a247-d9cfb69e8a0f,2,flop,Dave,call,0,D5-D2,S7-D7-SQ,70,970,10,20,Bob
4689402f-6f6a-498d-a247-d9cfb69e8a0f,2,flop,Alice,fold,0,S5-DJ,S7-D7-SQ,70,970,10,20,Bob
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,preflop,Bob,call,20,C2-D8,,50,970,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,preflop,Carol,call,20,SK-C4,,70,980,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,preflop,Dave,fold,0,D7-C3,,70,1030,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,preflop,Alice,fold,0,D2-H9,,70,950,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,flop,Bob,call,0,C2-D8,CK-H7-S6,70,970,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,flop,Carol,raise,63,SK-C4,CK-H7-S6,133,917,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,flop,Bob,call,63,C2-D8,CK-H7-S6,196,907,10,20,Alice
4689402f-6f6a-498d-a247-d9cfb69e8a0f,3,turn,Bob,raise,20,C2-D8,CK-H7-S6-H4,216,887,10,20,Alice
